문장,성소수자,인종국적,연령,지역,종교,기타혐오,악플욕설,clean,개인지칭,성별
리얼플레이어 사사미 아드레날린 피디박스 섹코 트킴 포키 파도 소리바다 당나귀 뱀프 버디버디 타키 개인음악방송 스카이러브윈엠프 파워엠프 엠파스 라이코스 심마니 유니텔 천리안 하이텔 퇴마록 등등 생각 존나 많이 나노,0,0,0,0,0,0,0,1,0,0
그게 하나의 사회 이동과정이지 선진국들은 이미전부 겪었고 후진국인 한국이 이제 그과정을 거치는중,0,0,0,0,0,0,0,1,0,0
대구산다 머구새기들 더위부심 부리지마라 습도 타령하는데 제주도 여름에 가봐라 ㅋㅋㅋ 좆십창난다 서울도 대구보다 사람도 많고 차도 많고 더덥게 느껴지더만,0,0,0,1,0,0,0,0,0,0
외국은 여자가 성바꾸더만 병신년들 정도를모르네,0,0,0,0,0,0,0,0,0,1
구더기 특공대노?,0,0,0,0,0,0,0,1,0,0
그건 페미가 아니다 이기야. 페미는 ㄹㅇ 밥그릇 싸움이노. 자존심도 없냐?,0,0,0,0,0,0,0,0,0,1
"한국에 진짜 우파적 마인드, 우파적 교육이 절실하게 필요하다.",0,0,0,0,0,0,0,1,0,0
후속기사,0,0,0,0,0,0,0,1,0,0
무료급식충새끼들 ㅋㅋㅋㅋㅋㅋ,0,0,1,0,0,0,0,0,0,0
난 자지로부르는게 더 성적인것으로만밖에안보이는 하찮은걸로느껴져서 자지민다,0,0,0,0,0,0,0,0,0,1
"오늘부터 킹로마제국 >>>>>>>>>>>> 당나라, 고구려 합시다!!!",0,0,0,0,0,0,0,1,0,0
또..??? 본인이 국회의원 이 아니라고 그리 겐센이 놓냐?응어이그 찌질이~~,0,0,0,0,0,0,1,0,0,0
방구석 병신들 개소리 ㄴㄴ진짜 인터넷의 폐해다.. 병신들이 개소리만 하고 있어.,0,0,0,0,0,0,1,0,0,0
쟤들은 성 소수자나 동성애자가 아닌 성 도착증 으로 불리는게 맞다,1,0,0,0,0,0,0,0,0,0
오유에서 저랬으면 내일 언론에서 하루 종일 다뤘을건데 저것도 저거대로 뭍히겠죠?,0,0,0,0,0,0,1,0,0,0
"유대인들이 떠나면 나라 경제가 망하더라. 유대인들이 스페인을 떠나서 네덜란드와 영국, 미국으로 이민가니까 스페인 경제 망하더라. 네덜란드, 영국, 미국은 강대국이 되더라",0,1,0,0,0,0,0,0,0,0
소추묻었노 추카한다이기야 ㅋㅋㅌ,0,0,0,0,0,0,1,0,0,0
곧 군대가는 게이로서 천안함 사건이 더욱 더 무섭고 실감나게 다가온다,0,0,0,0,0,0,0,1,0,0
글쓴이 의도는 좋다고 보노,0,0,0,0,0,0,0,1,0,0
쓰까들한테나 느그인권 챙겨달란게 먹히지 웜년한테 뭘바라는거노. 남혐에 힘주기도 시간부족하다 이기야,0,0,0,0,0,0,0,0,0,1
차별금지법의 내용을 모르는 사람이  너무 많아요~~ 내용을 모르니 뭐가 문제인지도 모르고  왜 반대하는지도 모르고 오히려 왜  반대하냐고 ...ㅜ,0,0,0,0,0,1,0,0,0,0
호주국 산다 질문 받는다,0,0,0,0,0,0,0,1,0,0
"페미, PC 이런 불필요한 것들이 사회를 더욱 폐쇄적으로 만든다.",0,0,0,0,0,0,0,0,0,1
코로나 독감,0,0,0,0,0,0,0,1,0,0
저 아빠한테 이 사진 보여주고 싶네요.,0,0,0,0,0,0,0,1,0,0
언능 세금으로 한강 물 다 빼고 해양경찰 투입해서 핸폰 찾아서 박물관에 보관후 크래인 출동시켜서 옆으로 눞혔다 세우고 돌리고 넘기고 하자 ㅋㅋㅋㅋ 촛불시위도 잊지말고 진행하자,0,0,0,0,0,0,0,1,0,0
어차피 안뽑을거야,0,0,0,0,0,0,0,1,0,0
저렇게 벌건 대낮에 성폭행 시도를 한다고?,0,0,0,0,0,0,0,1,0,0
정말 궁금하기도하고 진지하게물어보는건데 저기 남자화장실가서 꼬추까고(보지들한테 보란듯이) 오줌싸면 되려 남자가 처벌받는건지 너무 궁금하다,0,0,0,0,0,0,1,0,0,0
지잡하나 없어지는게 무 슨상 관이노?,0,0,0,0,0,1,0,0,1,0
일베하는게 죄면82쿡 하는게 죄가 될 수도 있다는 생각을 안하노;;;,0,0,0,0,0,0,0,1,0,0
게이건 성소수자건 코로나 상황에서 여기조기 뻔질나게 돌아다닌게 문제지.. 뭘 보호하고 뭘 우려되!! 성소수자는 코로나도 대우받아야 하냐??,0,0,0,0,0,0,1,0,0,0
머모님 가신 건 안타깝지만 가실 때도 머모님다우셨노...,0,0,0,0,0,0,0,1,0,0
대려가는거까진 좋은데 왜 많은 방법나두고 살인으로 대려가냐 차라리 수면중 심정지로 깔끔하게 대려가지,0,0,0,0,0,0,0,1,0,0
교회연합을 통해 일부의 잘못이 기독교전체로 싸잡아 욕먹지 않도록 했으면 좋겠습니다,0,0,0,0,0,0,0,1,0,0
"애를 개취급하다니... 제정신이 아닌데, 그냥 개나 키우고 살지.애가 너무 불쌍하다.",0,0,0,0,0,0,0,1,0,0
근데 아까글 삭제안됬음ㅇㅇ,0,0,0,0,0,0,0,1,0,0
반중 사상 강화해서 조선족과 오짱들은 모조리 척결해야한다,0,1,0,0,0,0,0,0,0,0
왼쪽 조선족지나새끼 표정 존나 띠껍네,0,1,0,0,0,0,0,0,0,0
제발 성에 관해서만은 관대하지 맙시다! 인류의 미래와 연관되어 있다고 봅니다. 성소수자 차별금지법 절대반대!!! 성다수자가 역차별 당하는법!!!,1,0,0,0,0,0,0,0,0,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ저 뮤지컬 제목 뭐냐?,0,0,0,0,0,0,0,1,0,0
쟤네 다 전라도로 보내면 안되나? 난민들 소금노예 삼는거 인정해주께 조금이라도 나라에 도움이 되어봐라 라도새끼들아,0,1,0,1,0,0,0,0,0,0
총기 허용이면 실제 총으로 실탄 쏠놈인데 벌금형이라니 ㅋㅋ,0,0,0,0,0,0,0,1,0,0
강력한 대응은 구체적으로 어떤거노 궁금하다이기야,0,0,0,0,0,0,0,1,0,0
게임때문이겟지,0,0,0,0,0,0,0,1,0,0
은~행~집~~~~~~,0,0,0,0,0,0,0,1,0,0
완전히 썩어 빠졌다 지금까지 자나 깨어 있으나 코로나 방송 하고 있는데 아가리에 물과 바이러스가 같이 들어갈 수 있고 예방한다면 별도로 개인 각자가 해야지 그게 뭐냐 아가리에 배급주는 것도 아니고 더구나 확진자가! 구속시켜라?,0,0,0,0,0,0,1,0,0,0
가시고싶으신곳 지명+백반 혹은 지명+한정식 검색하심 저렇게나와요,0,0,0,0,0,0,0,1,0,0
씨발 캐나다에서 대학다니는데 70%가 양성애자인듯.. 씨발 같은남자가 너한테 찍접거리는것보다 좆같은건없다,1,0,0,0,0,0,0,0,0,0
계대 후문이라고 하면 대명동이야기 하는거임?,0,0,0,0,0,0,0,1,0,0
성형수술받다가 죽은 사람들도 많은데 그깟 장기쯤이야 뭐 대수라고하노?성형수술받다가 죽어도 동정해주는사람하나없고 오히려 왜 성형수술받앗냐면서 욕만 하던데 장기매매남은 동정까지 받고 부럽다이기,0,0,0,0,0,0,0,1,0,0
남자애 시발 나쁜짱깨네 착해지려 하는데 막음,0,1,0,0,0,0,0,0,0,0
힘내라게임파밍이랑 뭐 비슷한기다,0,0,0,0,0,0,0,1,0,0
통구이사이트 답게 머구랑 쪼끔이라도 관련있으면 넵따 일베보내노ㄷㄷㄷ광주홍어는 욕 왜하냐? 통구이들아,0,0,0,1,0,0,0,0,0,0
총학생회랑 총여학생회는 왜나눠져있는건가요? 남녀를 왜그리나눠서 분쟁을 만드려하는지,0,0,0,0,0,0,0,1,0,0
이미 차별받으면 명예훼손죄 등 처벌할 수 있는 법안들이 많은데 포괄적차별금지법은 국민자유의사 억압법이나 마찬가지다!,0,0,0,0,0,1,0,0,0,0
확실히 세뇌가 무섭긴 해,0,0,0,0,0,0,0,1,0,0
제목불러라 ~~~,0,0,0,0,0,0,0,1,0,0
사스가 인건비최악 임대료최저 머구답다ㅋㅋ,0,0,0,1,0,0,0,0,0,0
성차별이아닌 뚱땡이들을 적게줘야한다.,0,0,0,0,0,0,1,0,0,0
과연 경향과 한겨례레는 비정규직 없는지 궁금하다. 청소하시는 분들 경비보시는 분들 외주없이 모두 정규직으로 하고 대우도 일반 기자들과 비슷한 수준인지 정말 궁금하가. 누가 이런검 좀 취재안하나?,0,0,0,0,0,1,0,0,0,0
암걸릴것 같아서 못보겠다.,0,0,0,0,0,0,1,0,0,0
벌레의 닌자놀이에 자적자가 답했다,0,0,0,0,0,0,0,0,0,1
둘다 이상한거같고둘다틀림게이와 개독 둘다 죽여야함,1,0,0,0,1,0,0,0,0,0
원래 우리나라는 우파 딴나라는 좌파가 되야 우리한테 최대 이득이다,0,0,0,0,0,0,0,1,0,0
더러븐 똥꼬충 새애퀴들,1,0,0,0,0,0,0,0,0,0
저 맘충도 결국은 광주인데 정부에서 안 보호해주냐??,0,0,0,1,0,0,0,0,0,1
페미는 정신병이다-라이트 형제 자서전 중...-,0,0,0,0,0,0,0,0,0,1
지금 뭐하고 있으려나..........,0,0,0,0,0,0,0,1,0,0
납작만두란 말 없애고만두피 쌈이라고 솔직하게 말해라,0,0,0,0,0,0,0,1,0,0
홍어 새끼들은 삼일에 한 번씩 패줘야 제맛이란 말이야 ~!!,0,0,0,1,0,0,0,0,0,0
필리핀도 일본군한테 당한게 많을텐데 왜 저러냐;;,0,1,0,0,0,0,0,0,0,0
저게도 조선족새끼들이 숨어들어있겠지,0,1,0,0,0,0,0,0,0,0
ㅋㅋㅋㅋ 아 존나 웃긴다,0,0,0,0,0,0,0,1,0,0
조선족 새끼들잠 다잣네 ㅋㅋㅋㅋㅋㅌㅌㅌ 아이고 배야,0,1,0,0,0,0,0,0,0,0
ㅋㅋㅋ예수님 어데갔노 이기야!,0,0,0,0,0,0,0,1,0,0
조샌징이 노소가 어데있다고 그러냐다 개되지들뿐인데,0,1,0,0,0,0,0,0,0,0
5키로를 6분에 뛴다고? 차로 시속 40-50키로로 운전해도 5키로 5분 넘게 걸리는데?,0,0,0,0,0,0,0,1,0,0
사전에알아보고 싫으면 안가면그만아닌가? 본인이 원하면입사하고 싫으면 입사안하면되는거아님? 회사규정이있을거고 그회사규정까지 터치하는거는 좀아니지않나? 맘에안들면 안가면될것같은데?,0,0,0,0,0,0,0,1,0,0
제1 아프리카 소대는 행군을 멈추지 않는다,0,0,0,0,0,0,0,1,0,0
이운재 누님 ㅅㅌㅊ,0,0,0,0,0,0,0,1,0,0
캄보디아 강간충들은 돌림빵할때 74했냐?아님 다음 강간충 배려해서 배싸했냐?,0,1,0,0,0,0,0,0,0,0
치약 어떻게 묶냐?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0,0,0,0,0,1,0,0
남녀 갈등은 정부나 외부로부터 해결되지 않는다. 한국의 젊은이 손에 달려있다. 양측의 배려심 있고 현명한 대화가 필요하다. 이말이 핵심 아닐까요...,0,0,0,0,0,0,0,1,0,0
ㅇㅇ 진짜임,0,0,0,0,0,0,0,1,0,0
팩트)조선족은 경상도에서 이주한 화전민 출신이다.북한혈통이라는건 조선족들의 전형적인 뇌피셜이다.,0,1,0,0,0,0,0,0,0,0
와 봊나부럽노 재기후 남동충 방 박살내기파티 ㄹㅇ 인생파티각이노,0,0,0,0,0,0,0,0,0,1
집에서도 그러고 다니면 자기만족 인정어차피 집에서는 트레이닝 아니면 빤스바람으로 다닐텐데 자기만족은 니미,0,0,0,0,0,0,1,0,0,0
경상도는 도대체 어떤 곳일까..?,0,0,0,0,0,0,0,1,0,0
여윽시 배운 놈들은 다르노,0,0,0,0,0,0,0,1,0,0
I'm a gain,0,0,0,0,0,0,0,1,0,0
개슬람들은 다른 나라에 가선 무슬림들 히잡쓰는거 존중해달라고 난리치면서 정작 자기 나라에서 다른나라 여자가 히잡 안쓰고 다니면 존나 지랄함.,0,1,0,0,1,0,0,0,0,0
베트남인을 비롯한 동남아인들른 일본한테는 깝치지도 않더라 ㅋㅋㅋ 태평양전쟁때 일본 식민지로 살면서 존나게 밟혀서,0,1,0,0,0,0,0,0,0,0
내가 졌다!,0,0,0,0,0,0,0,1,0,0
난 블루릴베에 페미니스트라고 발언했을때가 제일 떨렸다 익이... 친추에 실베놈들 좆나 많았다 이기야노,0,0,0,0,0,0,1,0,0,0
나도 자유롭게 노무 ~노 쓰고싶다 이기,0,0,0,0,0,0,0,1,0,0
마더 빠커 좆양키 시발놈.... 개량한복 처입은 개새끼 면상 써는게 아니라 양키 똥구멍 썰어야되는데... 좆같은 빠킹 양키,0,1,0,0,0,0,0,0,0,0
블랑 미만잡,0,0,0,0,0,0,0,1,0,0
밀어버리고싶다,0,0,0,0,0,0,0,1,0,0
"근데말이다 워마드 를 폐쇄 해도 말이다 그정신 머리는 계속 가지고 있을꺼아니냐?애라 여자 조심해야지 ,,, 시부럴 저능 폐륜년들 <<<<<",0,0,0,0,0,0,0,0,0,1
ㅋㅋ 싸우면 누가이기노,0,0,0,0,0,0,1,0,0,0
윤리적으로 안된 사람이구만!!!뗵끼!한 번 사는 삶에서 두 명의 남편이라니!!! 엣헴!!!!!!,0,0,0,0,0,0,0,1,0,0
함 박아줘,0,0,0,0,0,0,0,1,0,0
의사소통과 토론이 무엇인지 아는 학생. 다른 질문자와 수준차이가 나더군요....,0,0,0,0,0,0,0,1,0,0
나 서민책 샀는데 나름 꿀잼이였음 저런인간일줄은ㅋ,0,0,0,0,0,0,0,1,0,0
시대가 달라졌고 생각은 그보다 훨씬 큰 폭으로 바뀌었음,0,0,0,0,0,0,0,1,0,0
한남충 이 싫다면서한남충 시선은 존나 의식하네,0,0,0,0,0,0,0,0,0,1
이준석이 이준석하나보다 👍,0,0,0,0,0,0,0,1,0,0
"이렇게 확신에 찬 글은 아카이브를 떠놓는게 예의이지요 진짜라면 넘어갈테고, 무고라면 나중에 이미지 망가져서 힘들어할때 좋은 고소감이 되겠지요 결과 기다리는게 뭐가 그리 힘든겐지...",0,0,0,0,0,0,0,1,0,0
"요즘 전부 하이패스로 바뀌고 있는데, 수납업무만 고집할수 없지않나.. 인타까운 일이지만 어쩔수없다고 생각되네.",0,0,0,0,0,0,0,1,0,0
남자도 정신적 생리 가능함 생리휴가 가즈아,0,0,0,0,0,0,0,0,0,1
억~~~~~~~,0,0,0,0,0,0,0,1,0,0
아버지는 백담사에 수양하였는데 교도소도 너무 편파적인가 독경이 나왔다면 스님된다고 했을텐데.,0,0,0,0,0,0,0,1,0,0
리비도의 고장,0,0,0,0,0,0,0,1,0,0
부처님은 자비롭구려,0,0,0,0,0,0,0,1,0,0
할거면 그냥 서서치던가 저건 뭔 아크로바틱자세여 ㅋㅋ,0,0,0,0,0,0,0,1,0,0
ㅋ웃음만 나오네.이게 기사냐? 남녀역활은 엄연히 다른데 개솔히좀 ..그만,0,0,0,0,0,0,1,0,0,0
에라이 쌍도새끼ㅋㅋㅋㅋㅋㅋ,0,0,0,1,0,0,0,0,0,0
봊인정이노 . 본인이 얼마나 ㅎㅌㅊ인지 모르고살아가노,0,0,0,0,0,0,1,0,0,0
목사라고만 하지 어느교회 목사인지 왜 안 말하지 그 교회 신자들도 검사 받아야 되는거 아닌가,0,0,0,0,0,0,0,1,0,0
특등사수 ㅇㅈ합니다,0,0,0,0,0,0,0,1,0,0
저런데 홍보할 돈으로 생계 유지해야하는 거 아니노?ㅋㅋㅋ,0,0,0,0,0,0,0,1,0,0
안그래도 그거 잘못 배운 집단들이 난리치는거 같던 차인데 걔들부터 좀 다시 배우고 나서 이야기 하자고하고 싶은. 별 이상한것들 땜에 문통이 페미니스트 단어 쓴거 갖고 물고늘어지며 비토해야한단 주장마저 나오니 참.. 어이없어서,0,0,0,0,0,0,0,1,0,0
시발ㅋㅋ 목사가승려따묵하고후장에다가 싸는순간 정복감개쩔겠노ㅋㅋ 일게이새끼가 여시년존나따묵고질싸할때느끼는정복감이랑비슷??,1,0,0,0,0,0,0,0,0,0
언냐들 원래 미투운동 말로만 나도 당했다 운동 아니었어? ㅠㅠ,0,0,0,0,0,0,0,0,0,1
개쌍남도 촌구석 틀딱특임,0,0,1,1,0,0,0,0,0,0
이새낀 똥남아랑 결혼한새낀가 매매혼이고 뭐고 상괜없고 걍 열등유전자 퍼트리는게 좆같은거지,0,1,0,0,0,0,0,0,0,0
ㅋㅋㅋㅋㅋ지랄들을 한다 ㄹㅇ 화장품광고 대부분여자가하니까 여혐이노 ㄷㄷ,0,0,0,0,0,0,1,0,0,0
교회이름이뭐예요?,0,0,0,0,0,0,0,1,0,0
실천한다이기야 ㅋㅋㅋㅋㅋㅋ 꼭하자이기야,0,0,0,0,0,0,0,1,0,0
'우리'라고?...,0,0,0,0,0,0,0,1,0,0
진중권 니나 페미해라 페미는 정신병임,0,0,0,0,0,0,0,0,1,1
지들끼리 후장에 박다가 에이즈걸려서 뒤지는 한남똥성애는 한남들 빨리 죽으니까 이득인데 젠신병자들은 보지한테 피해주니까 존나 싫음,1,0,0,0,0,1,0,0,0,1
안받아들여도 테러는남,0,0,0,0,0,0,1,0,0,0
한남들 다음생엔 여자로 태어나서 성형하고 성자일해서 돈많이벌고 남자벗겨먹고 살아야지 이런소리 다들 한번쯤 들어보지 않음??,0,0,0,0,0,0,0,0,0,1
제너럴조 성님의 환생인가?,0,0,0,0,0,0,0,1,0,0
이미 김정은 일당에게 포섭된 사람이라서 화낼 필요가 없다,0,0,0,0,0,0,0,1,0,0
양키든 뭐든 좆놈 미개한건 42언스노,0,1,0,0,0,0,0,0,0,1
쪽수부터 밀리는거 같은데?,0,0,0,0,0,0,0,1,0,0
메갈년들은 보지를 씹창질 해놔야 정신차리지,0,0,0,0,0,0,0,0,0,1
서로 폭로전만 하지말고 정식으로 고소하고 법적으로 책임져라. 그러면 둘중 하나는 뒤지겠지. 아니면 둘다 뒤지든가.,0,0,0,0,0,0,1,0,0,0
마할키타 이자스민!!,0,0,0,0,0,0,0,1,0,0
러쉬 저번에 똥꼬충이 감히 여성 고객에게 지랄한 거 보고 믿고 거른다 이기야 그리고 좆본 방사능에 오염된 원재료 쓴다고 하니 불매나 해야 하노,1,1,0,0,0,0,0,0,0,0
메드포갈릭이다 이기야,0,0,0,0,0,0,0,1,0,0
저번 총선때 싹망하고 다시시작하자고 궤변을 하던 사람들이 몇있었는데 이젠 별걸 다 망하자고 하는사람도 나오네요 비공 야무지게 하나 드려봅니다,0,0,0,0,0,0,1,0,0,0
예배가 중요한것이 아니여 예배가 멋이 중한디..헌금이 젤 중하지 안그렇소?,0,0,0,0,1,0,0,0,0,0
"콘돔은 ㅅㅂ 폼으로있냐....이래서 제대로된 성교육이 필요하다고.,.",0,0,0,0,0,0,1,0,0,0
어차피 빨갱이한테 나라먹힐꺼고 무슬람 좆족 똥남아들도 본국안가고 버티면 여기서 학살당하니까상관없다,0,1,0,0,1,1,0,0,0,0
ㅎㅎㅎㅎㅎ오윾남 니 주변 다 웜련~~~ 지가 마치 여자를 만날 수 있는 줄 착각하는 한남충 독백글 잘봤노,0,0,0,0,0,0,0,0,0,1
조선새끼들은 옛날부터 중국 꼬봉이여서 그 dna가 남아있는거다,0,1,0,0,0,0,0,0,0,0
정말 다 죽어야 정신 차릴 건가??? 왜 그러는거지?? 사태에 심각성을 모르는건가???,0,0,0,0,0,0,0,1,0,0
피아다..뭔 피하지방이냐,0,0,0,0,0,0,0,1,0,0
웃-챙 도대체 뭐가 문제인지 모르겠노 ㅋㅋㅋㅋㅋㅋ 완전 좋은데?,0,0,0,0,0,0,0,1,0,0
어딜가나 중국이 문제,0,1,0,0,0,0,0,0,0,0
이거 예전에 어디서봤던자료같은데내 뇌가 잘못ㄱ하고있는거니?,0,0,0,0,0,0,0,1,0,0
이번세대까지는 문제도 아녀. 다음세대가 문제지. 외노자들이 낳은 아이들마저 영주권가지고 이 좆만한 나라에서 투표권 행사하게 된다면.어떻게 될까? 뭐긴 뭐야 머한민국이 머한민국이 아니게 되는 거지.,0,1,0,0,0,0,0,0,0,0
동성애는 치료받아야하는 정신병이다!,1,0,0,0,0,0,0,0,0,0
"목사새끼가 고딩 따먹은 기사 올린 신문사 이름부터가 좀 젖같네뉴스""엔조이""",0,0,0,0,1,0,0,0,0,0
근데 쟤들은 섹스할때 얼굴 벗기냐? 아니면 한상태에서 하는거냐?,0,0,0,0,0,0,1,0,0,0
이건 몇번올라오는거야 ㅅㅂ,0,0,0,0,0,0,1,0,0,0
카톡 주작,0,0,0,0,0,0,0,1,0,0
"우리는 병역세 납부하는걸로 하자 독립유공자 후손, 생계곤란자들 빼곤 면제자들은 무조건 중위 혹은 대위 연봉 3년치 일시불 납부후 민방위 10년간 복무",0,0,0,0,0,0,0,1,0,0
"지구의 암적 존재..중국,북한,일본,베트남....그리고..토착왜구들...",0,1,0,0,0,0,0,0,0,0
어이없군. 뭔 앙금을 남겨? 악의적인 제목 보소,0,0,0,0,0,0,0,1,0,0
ㅇㅊㅋㅋㅋㅋ,0,0,0,0,0,0,0,1,0,0
"우덜식 미래ㅋㅋㅋ 어서 원숭이님이 대통령이 되셔서 파키스탄, 조선족 500퍼센트 더 받았으면 좋겠다.",0,1,0,0,0,0,0,0,0,0
실마릴리온 보려하다가 포기했는데 요약해주네 고맙다,0,0,0,0,0,0,0,1,0,0
지옥에나 가라했음 큰일날뻔했네,0,0,0,0,0,0,0,1,0,0
이런거 안보고 싶은데 그냥 조용히 키워라. 뭐 애같고 장사하는것도 아니고. 쯧,0,0,0,0,0,0,0,1,0,0
범행하지않는 소아성애자도 인정할수 있는지 묻고싶다,0,0,0,0,0,0,0,1,0,0
개슬람 버린거 같아서 좋네,0,1,0,0,1,0,0,0,0,0
여긴 교회가 아닌데 김기동이는 목사가 아닌데 제2의 신천지 집단인데,0,0,0,0,0,0,1,0,0,0
저게 애의 의지도 아니오 그냥 김치 창년이 애 돌보기 귀찮으니까 써붙여서 문제인거지,0,0,0,0,0,0,0,0,0,1
자댕이들 하는짓봐라 귀엽노ㅋㅋㅋㅋ,0,0,0,0,0,0,0,0,0,1
조선 어론사제외선택했는데 왜 자꾸 보이냐,0,0,0,0,0,0,0,1,0,0
친구중에 웜년 있어서 그년이 영업하는 거 보고 넘어왔노. 원래 쓰까였는데 도저히 좆팔 안되겠더노,0,0,0,0,0,0,1,0,0,0
